Case,Activity,Timestamp,Resource
1029,Bring food,2024-06-25 01:37:06.418000000,Cook helper-000001
1029,Deliver to customer,2024-06-25 01:45:41.597000000,Waiter-000005
103,Take order,2024-05-09 19:45:00.000000000,Waiter-000001
103,Review order>111:20240509,2024-05-09 20:04:38.523000000,Waiter-000004
103,prepare drinks,2024-05-09 20:05:36.308000000,Barman-000002
103,Bring drinks,2024-05-09 20:07:08.487000000,Barman-000001
103,Prepare main course,2024-05-09 20:10:16.501000000,Cook-000003
103,verify drinks,2024-05-09 20:10:58.110000000,Waiter-000001
103,Signal food complete,2024-05-09 20:33:32.809000000,Cook-000001
103,Food delivery,2024-05-09 20:51:30.069000000,Cook helper-000001
103,Food delivery,2024-05-09 20:54:29.121000000,Waiter-000002
1030,Take order,2024-06-19 19:30:00.000000000,Waiter-000003
1030,Review order,2024-06-19 19:30:03.408000000,Waiter-000005
1030,Prepare starter,2024-06-19 19:33:41.155000000,Cook helper-000003
1030,prepare drinks,2024-06-19 19:33:46.155000000,Barman-000002
1030,Bring drinks,2024-06-19 19:33:51.375000000,Barman-000003
1030,Review drinks,2024-06-19 19:39:13.268000000,Waiter-000003
1030,prepare drinks,2024-06-19 19:39:35.310000000,Barman-000002
1030,Bring drinks,2024-06-19 19:44:33.869000000,Barman-000001
1030,Review drinks,2024-06-19 19:46:14.890000000,Waiter-000001
1030,Prepare main course,2024-06-21 01:24:17.145000000,Cook-000003
1030,Signal food complete,2024-06-25 00:46:20.618000000,Cook-000002
1030,Bring food,2024-06-25 01:11:30.900000000,Cook helper-000001
1030,Deliver to customer,2024-06-25 01:13:53.755000000,Waiter-000001
1031,Take order,2024-06-19 19:45:00.000000000,Waiter-000004
1031,Review order,2024-06-19 19:45:16.895000000,Waiter-000005
1031,Prepare starter,2024-06-19 19:46:03.994000000,Cook helper-000001
1031,prepare drinks,2024-06-19 19:46:08.994000000,Barman-000003
1031,Bring drinks,2024-06-19 19:55:45.058000000,Barman-000002
1031,Review drinks,2024-06-19 20:03:05.953000000,Waiter-000004
1031,Prepare main course,2024-06-21 18:43:49.469000000,Cook-000002
1031,Signal food complete,2024-06-25 01:43:15.358000000,Cook-000002
1031,Bring food,2024-06-25 18:00:12.483000000,Cook helper-000002
1031,Deliver to customer,2024-06-25 18:04:50.176000000,Waiter-000002
1032,Take order,2024-06-19 20:00:00.000000000,Waiter-000003
1032,Review order,2024-06-19 20:01:14.458000000,Waiter-000002
1032,prepare drinks,2024-06-19 20:01:41.659000000,Barman-000001
1032,Bring drinks,2024-06-19 20:06:03.874000000,Barman-000003
1032,Review drinks,2024-06-19 20:10:15.387000000,Waiter-000001
1032,Prepare main course,2024-06-21 18:50:05.085000000,Cook-000002
1032,Signal food complete,2024-06-25 01:52:37.947000000,Cook-000001
1032,Bring food,2024-06-25 18:10:25.916000000,Cook helper-000003
1032,Deliver to customer,2024-06-25 18:11:48.435000000,Waiter-000003
1033,Take order,2024-06-19 20:15:00.000000000,Waiter-000003
1033,Review order-RC09>Waiter-000002,2024-06-19 20:15:38.988000000,Waiter-000002
1033,prepare drinks,2024-06-19 20:16:49.982000000,Barman-000002
1033,Drink handling,2024-06-19 20:20:26.146000000,Barman-000001
1033,Review drinks,2024-06-19 20:31:51.368000000,Waiter-000005
1033,Drink handling,2024-06-19 20:33:47.844000000,Barman-000001
1033,Bring drinks,2024-06-19 20:51:03.910000000,Barman-000001
1033,Drink handling,2024-06-19 20:56:31.836000000,Waiter-000002
1033,Prepare main course,2024-06-21 18:58:50.586000000,Cook-000002
1033,Signal food complete,2024-06-25 18:10:25.916000000,Cook-000001
1033,Bring food,2024-06-25 19:23:00.088000000,Cook helper-000002
1033,Deliver to customer,2024-06-25 19:42:32.899000000,Waiter-000004
1034,Take order,2024-06-19 20:30:00.000000000,Waiter-000004
1034,Review order,2024-06-19 20:30:02.919000000,Waiter-000001
1034,Prepare starter,2024-06-19 20:30:27.607000000,Cook helper-000003
1034,prepare drinks,2024-06-19 20:30:32.607000000,Barman-000003
1034,Bring drinks,2024-06-19 20:32:41.282000000,Barman-000002
1034,Review drinks,2024-06-19 20:45:45.139000000,Waiter-000001
1034,prepare drinks,2024-06-19 20:48:04.758000000,Barman-000003
1034,Bring drinks,2024-06-19 20:48:12.559000000,Barman-000002
1034,Review drinks,2024-06-19 20:58:11.943000000,Waiter-000004
1034,Prepare main course,2024-06-21 19:38:31.100000000,Cook-000002
1034,Signal food complete,2024-06-25 19:01:06.053000000,Cook-000002
1034,Bring food,2024-06-25 19:07:53.972000000,Cook helper-000003
1034,Deliver to customer,2024-06-25 19:08:03.914000000,Waiter-000001
1035,Take order,2024-06-19 20:45:00.000000000,Waiter-000004
1035,Review order,2024-06-19 20:48:39.902000000,Waiter-000005
1035,prepare drinks,2024-06-19 20:49:45.645000000,Barman-000003
1035,Bring drinks>:20240619,2024-06-19 20:56:00.479000000,Barman-000003
1035,Review drinks,2024-06-19 20:57:49.193000000,Waiter-000001
1035,Prepare main course_:Cook-000001,2024-06-21 20:06:56.937000000,Cook-000001
1035,Signal food complete,2024-06-25 19:23:28.560000000,Cook-000001
1035,Bring food,2024-06-25 20:01:38.822000000,Cook helper-000003
1035,Bring food_1,2024-06-25 20:01:40.146789340,Cook helper-000003
1035,Bring food_2,2024-06-25 20:01:40.496695028,Cook helper-000003
1035,Deliver to customer,2024-06-25 20:04:07.407000000,Waiter-000003
1036,Take prder,2024-06-19 21:00:00.000000000,Waiter-000005
1036,Review order,2024-06-19 21:02:18.685000000,Waiter-000004
1036,Prepare starjter,2024-06-19 21:02:22.545000000,Cook helper-000002
1036,prepare drinks,2024-06-19 21:02:27.545000000,Barman-000001
1036,Bring drinks,2024-06-19 21:04:06.223000000,Barman-000003
1036,Review drinks,2024-06-19 21:05:31.705000000,Waiter-000001
1036,Prepare main course,2024-06-21 20:36:06.095000000,Cook-000001
1036,Signal food complete,2024-06-25 19:32:35.756000000,Cook-000003
1036,Bring food,2024-06-25 20:23:43.248000000,Cook helper-000001
1036,Deliver to customer:>20240625,2024-06-25 20:24:24.443000000,Waiter-000001
1037,Take order,2024-06-19 21:15:00.000000000,Waiter-000003
1037,inspect order,2024-06-19 21:16:07.460000000,Waiter-000005
1037,Drink handling,2024-06-19 21:16:53.056000000,Barman-000002
1037,Drink handling,2024-06-19 21:17:34.042000000,Barman-000001
1037,Drink handling,2024-06-19 21:25:09.866000000,Waiter-000004
1037,Prepare main course:56esVfE>Cook-000001,2024-06-21 20:50:48.901000000,Cook-000001
1037,Signal food complete,2024-06-25 20:23:43.248000000,Cook-000003
1037,Bring food,2024-06-25 20:35:06.805000000,Cook helper-000001
1037,Deliver to customer,2024-06-25 20:38:02.844000000,Waiter-000003
1038,Take prder,2024-06-19 21:30:00.000000000,Waiter-000002
1038,Review order,2024-06-19 21:30:00.000000000,Waiter-000001
1038,prepare drinks,2024-06-19 21:30:00.000000000,Barman-000003
1038,Bring drinks,2024-06-19 21:31:44.183000000,Barman-000002
1038,Review drinks,2024-06-19 21:31:50.256000000,Waiter-000005
1038,Prepare main course,2024-06-21 21:09:52.631000000,Cook-000002
1038,Signal food complete,2024-06-25 19:51:49.947000000,Cook-000002
1038,Bring food,2024-06-25 20:06:45.243000000,Cook helper-000002
1038,serve customer,2024-06-25 20:21:19.018000000,Waiter-000005
1039,Take order,2024-06-19 21:45:00.000000000,Waiter-000002
1039,Review order,2024-06-19 21:47:23.916000000,Waiter-000003
1039,prepare drinks,2024-06-19 21:48:23.911000000,Barman-000001
1039,Bring drinks,2024-06-19 21:50:34.287000000,Barman-000003
1039,Review drinks,2024-06-19 21:56:49.809000000,Waiter-000005
1039,prepare drinks,2024-06-19 21:58:53.188000000,Barman-000002
1039,Bring drinks,2024-06-19 22:01:02.775000000,Barman-000001
1039,Review drinks,2024-06-19 22:11:39.819000000,Waiter-000005
1039,Prepare main course,2024-06-21 21:25:32.846000000,Cook-000002
1039,Signal food complete,2024-06-25 20:06:45.243000000,Cook-000002
1039,Bring food,2024-06-25 20:43:17.584000000,Cook helper-000003
1039,Deliver to customer,2024-06-25 20:49:21.288000000,Waiter-000004
104,Take order,2024-05-09 20:00:00.000000000,Waiter-000004
104,Review order,2024-05-09 20:01:32.089000000,Waiter-000003
104,prepare drinks,2024-05-09 20:01:39.302000000,Barman-000003
104,Bring drinks,2024-05-09 20:03:26.518000000,Barman-000001
104,Review drinks,2024-05-09 20:03:36.374000000,Waiter-000005
104,prepare drinks,2024-05-09 20:05:54.435000000,Barman-000003
104,Bring drinks,2024-05-09 20:07:26.401000000,Barman-000002
104,Prepare main course,2024-05-09 20:08:49.097000000,Cook-000002
104,Review drinks,2024-05-09 20:10:02.654000000,Waiter-000003
104,Signal food complete,2024-05-09 20:20:34.545000000,Cook-000003
104,Bring food,2024-05-09 21:08:49.272000000,Cook helper-000002
104,Deliver to customer,2024-05-09 21:09:44.391000000,Waiter-000002
1040,Take order,2024-06-19 22:00:00.000000000,Waiter-000004
1040,Review order,2024-06-19 22:01:47.809000000,Waiter-000001
1040,Bring drinks,2024-06-19 22:02:21.235000000,Barman-000002
1040,prepare drinks,2024-06-19 22:02:21.639000000,Barman-000003
1040,Review drinks,2024-06-19 22:03:20.981000000,Waiter-000002
1040,prepare drinks,2024-06-19 22:03:36.900000000,Barman-000003
1040,Bring drinks,2024-06-19 22:06:07.731000000,Barman-000002
1040,Review drinks,2024-06-19 22:08:45.471000000,Waiter-000003
1040,prepare drinks,2024-06-19 22:10:26.490000000,Barman-000003
1040,Bring drinks,2024-06-19 22:16:06.832000000,Barman-000002
1040,Review drinks,2024-06-19 22:26:48.226000000,Waiter-000002
1040,prepare drinks,2024-06-19 22:27:15.676000000,Barman-000001
1040,Bring drinks,2024-06-19 22:27:33.021000000,Barman-000002
1040,Review drinks,2024-06-19 22:36:08.972000000,Waiter-000001
1040,Prepare main course,2024-06-21 21:35:51.880000000,Cook-000003
1040,Signal food complete,2024-06-25 20:43:17.584000000,Cook-000002
1040,Bring food,2024-06-25 21:22:05.336000000,Cook helper-000001
1040,Deliver to customer,2024-06-25 21:24:59.838000000,Waiter-000005
1041,Take order,2024-06-19 22:15:00.000000000,Waiter-000004
1041,Review order,2024-06-19 22:16:05.397000000,Waiter-000001
1041,prepare drinks,2024-06-19 22:18:13.278000000,Barman-000001
1041,Bring drinks,2024-06-19 22:25:36.780000000,Barman-000003
1041,Review drinks,2024-06-19 22:28:19.183000000,Waiter-000003
1041,Prepare main course,2024-06-21 21:54:23.076000000,Cook-000003
1041,Signal food complete,2024-06-25 21:08:33.386000000,Cook-000001
1041,Bring food,2024-06-25 21:17:58.378000000,Cook helper-000002
1041,Deliver to customer,2024-06-25 21:21:32.583000000,Waiter-000004
1042,Take order,2024-06-19 22:30:00.000000000,Waiter-000005
1042,Review order,2024-06-19 22:33:05.281000000,Waiter-000004
1042,Prepare starter,2024-06-19 22:34:59.780000000,Cook helper-000003
1042,prepare drinks,2024-06-19 22:35:04.780000000,Barman-000001
1042,Bring drinks,2024-06-19 22:41:35.720000000,Barman-000003
1042,Review drinks,2024-06-19 22:42:09.803000000,Waiter-000002
1042,Prepare main course,2024-06-21 22:15:04.676000000,Cook-000003
1042,Signal food complete,2024-06-25 21:30:17.439000000,Cook-000001
1042,Bring food,2024-06-25 22:45:18.924000000,Cook helper-000003
1042,Deliver to customer,2024-06-25 22:48:27.093000000,Waiter-000004
1043,Take order,2024-06-19 22:45:00.000000000,Waiter-000003
1043,Review order,2024-06-19 22:46:10.058000000,Waiter-000005
1043,Bring drinks,2024-06-19 22:47:33.542000000,Barman-000001
1043,prepare drinks,2024-06-19 22:47:34.793000000,Barman-000002
1043,Review drinks,2024-06-19 22:47:37.824000000,Waiter-000004
1043,Prepare main course,2024-06-19 22:47:37.824000000,Cook-000001
1043,Signal food complete_glSP-Cook-000001,2024-06-19 22:47:37.824000000,Cook-000001
1043,Bring food,2024-06-25 23:09:47.056000000,Cook helper-000003
1043,Deliver to customer,2024-06-25 23:11:26.296000000,Waiter-000002
1044,Take order,2024-06-19 23:00:00.000000000,Waiter-000002
1044,Review order,2024-06-19 23:01:06.827000000,Waiter-000003
1044,prepare drinks,2024-06-19 23:02:07.457000000,Barman-000003
1044,Bring drinks,2024-06-19 23:08:31.633000000,Barman-000002
1044,Review drinks,2024-06-19 23:09:31.767000000,Waiter-000005
1044,prepare drinks,2024-06-19 23:10:59.924000000,Barman-000001
1044,Bring drinks,2024-06-19 23:13:37.991000000,Barman-000003
1044,Review drinks,2024-06-19 23:14:11.157000000,Waiter-000002
1044,Prepare main course,2024-06-21 22:55:54.029000000,Cook-000002
1044,Signal food complete,2024-06-25 21:29:19.076000000,Cook-000001
1044,Bring food,2024-06-25 21:30:17.439000000,Cook helper-000003
1044,Deliver to customer,2024-06-25 21:33:24.538000000,Waiter-000002
1045,Take order,2024-06-19 23:15:00.000000000,Waiter-000003
1045,Review order,2024-06-19 23:16:26.164000000,Waiter-000001
1045,Prepare starter,2024-06-19 23:17:19.327000000,Cook helper-000003
1045,prepare drinks,2024-06-19 23:17:24.327000000,Barman-000002
1045,Bring drinks,2024-06-19 23:19:13.168000000,Barman-000001
1045,Review drinks,2024-06-19 23:19:49.663000000,Waiter-000005
1045,prepare drinks,2024-06-19 23:21:43.699000000,Barman-000003
1045,Bring drinks,2024-06-19 23:30:09.592000000,Barman-000002
1045,Review drinks,2024-06-19 23:30:21.169000000,Waiter-000003
1045,Prepare main course,2024-06-21 22:56:44.671000000,Cook-000002
1045,Signal food complete,2024-06-25 22:42:56.556000000,Cook-000003
1045,Bring food,2024-06-25 22:43:49.662000000,Cook helper-000003
1045,Deliver to customer,2024-06-25 22:44:09.492000000,Waiter-000005
1046,Take order,2024-06-19 23:30:00.000000000,Waiter-000002
1046,Review order,2024-06-19 23:30:37.168000000,Waiter-000001
1046,prepare drinks,2024-06-19 23:32:43.289000000,Barman-000001
1046,Bring drinks,2024-06-19 23:47:12.374000000,Barman-000003
1046,Review drinks,2024-06-19 23:48:28.790000000,Waiter-000003
1046,Prepare main course,2024-06-21 23:44:27.098000000,Cook-000002
1046,Signal food complete,2024-06-25 23:02:56.047000000,Cook-000002
1046,Bring food,2024-06-25 23:52:58.613000000,Cook helper-000003
1046,Deliver to customer,2024-06-25 23:53:28.928000000,Waiter-000005
1047,Take order-_Waiter-000005,2024-06-19 23:45:00.000000000,Waiter-000005
1047,Review order:_Waiter-000004,2024-06-19 23:47:01.508000000,Waiter-000004
1047,prepare drinks,2024-06-19 23:47:34.676000000,Barman-000002
1047,Bring drinks_-Barman-000001,2024-06-20 00:22:27.658000000,Barman-000001
1047,Review drinks,2024-06-20 00:30:41.965000000,Waiter-000003
1047,prepare drinks,2024-06-20 00:32:34.685000000,Barman-000002
1047,Bring drinks,2024-06-20 00:32:40.007000000,Barman-000003
1047,Review drinks,2024-06-20 00:36:36.503000000,Waiter-000005
1047,Prepare main course>>Cook-000001,2024-06-20 00:36:36.503000000,Cook-000001
1047,Signal food complete,2024-06-20 00:36:36.503000000,Cook-000001
1047,Bring food,2024-06-26 01:06:29.750000000,Cook helper-000002
1047,Deliver to customer,2024-06-26 01:14:55.802000000,Waiter-000002
1048,Take order,2024-06-20 00:00:00.000000000,Waiter-000002
1048,Review order,2024-06-20 00:01:06.304000000,Waiter-000001
1048,prepare drinks,2024-06-20 00:03:27.445000000,Barman-000001
1048,Bring drinks,2024-06-20 00:04:02.539000000,Barman-000003
1048,Review drinks,2024-06-20 00:15:40.533000000,Waiter-000003
1048,Prepare main course,2024-06-22 00:24:31.132000000,Cook-000003
1048,Signal food complete,2024-06-25 23:02:31.875000000,Cook-000002
1048,Bring food,2024-06-25 23:02:56.047000000,Cook helper-000002
1048,Deliver to customer,2024-06-25 23:03:22.190000000,Waiter-000004
1049,Take order,2024-06-20 00:15:00.000000000,Waiter-000005
1049,Review order,2024-06-20 00:15:25.598000000,Waiter-000004
1049,Prepare starter,2024-06-20 00:15:31.659000000,Cook helper-000002
1049,prepare drinks,2024-06-20 00:15:36.659000000,Barman-000001
1049,Bring drinks,2024-06-20 00:16:53.875000000,Barman-000003
1049,Review drinks,2024-06-20 00:26:34.265000000,Waiter-000001
1049,Signal food complete,2024-06-22 01:29:39.856000000,Cook-000002
1049,Bring food,2024-06-22 01:50:58.012000000,Cook helper-000003
1049,Deliver to customer,2024-06-22 01:58:28.132000000,Waiter-000003
105,Take order,2024-05-09 20:15:00.000000000,Waiter-000002
105,Review order,2024-05-09 20:17:32.506000000,Waiter-000004
105,Prepare starter,2024-05-09 20:19:28.800000000,Cook helper-000002
105,prepare drinks,2024-05-09 20:19:33.800000000,Barman-000003
105,Bring drinks,2024-05-09 20:24:13.792000000,Barman-000002
105,Review drinks,2024-05-09 20:25:33.341000000,Waiter-000003
105,Prepare main course,2024-05-09 20:30:01.678000000,Cook-000001
105,Signal food complete,2024-05-09 21:08:49.272000000,Cook-000003
105,Bring food,2024-05-09 21:39:24.727000000,Cook helper-000002
105,Deliver to customer,2024-05-09 21:44:37.516000000,Waiter-000004
1050,Take order,2024-06-20 00:30:00.000000000,Waiter-000004
1050,Review order,2024-06-20 00:33:48.007000000,Waiter-000002
1050,prepare drinks,2024-06-20 00:34:23.676000000,Barman-000001
1050,Bring drinks,2024-06-20 00:35:40.604000000,Barman-000002
1050,Review drinks,2024-06-20 00:35:46.397000000,Waiter-000001
1050,Prepare main course,2024-06-22 01:31:14.770000000,Cook-000003
1050,Signal food complete,2024-06-26 00:54:15.816000000,Cook-000003
1050,Bring food,2024-06-26 01:33:50.999000000,Cook helper-000002
1050,Deliver to customer,2024-06-26 01:38:38.200000000,Waiter-000004
1051,Take order,2024-06-20 00:45:00.000000000,Waiter-000004
1051,Review order,2024-06-20 00:45:44.689000000,Waiter-000002
1051,prepare drinks,2024-06-20 00:48:57.887000000,Barman-000001
1051,Bring drinks,2024-06-20 00:52:53.888000000,Barman-000002
1051,Review drinks,2024-06-20 00:56:45.983000000,Waiter-000005
1051,Prepare main course,2024-06-22 01:51:00.012000000,Cook-000002
1051,Signal food complete,2024-06-26 00:50:30.927000000,Cook-000003
1051,Bring food,2024-06-26 00:54:15.816000000,Cook helper-000002
1051,Deliver to customer,2024-06-26 00:57:50.814000000,Waiter-000003
1052,Take order,2024-06-20 01:00:00.000000000,Waiter-000003
1052,Review order,2024-06-20 01:00:39.145000000,Waiter-000004
1052,prepare drinks,2024-06-20 01:00:54.853000000,Barman-000003
1052,Bring drinks,2024-06-20 01:04:43.529000000,Barman-000001
1052,Review drinks,2024-06-20 01:12:35.203000000,Waiter-000001
1052,prepare drinks,2024-06-20 01:12:52.173000000,Barman-000002
1052,Bring drinks,2024-06-20 01:27:43.235000000,Barman-000003
1052,Review drinks,2024-06-20 01:31:53.997000000,Waiter-000005
1052,Bring drinks,2024-06-20 01:32:42.431000000,Barman-000002
1052,prepare drinks,2024-06-20 01:32:44.362000000,Barman-000001
1052,Review drinks,2024-06-20 01:37:25.786000000,Waiter-000003
1052,prepare drinks,2024-06-20 01:38:22.568000000,Barman-000001
1052,Bring drinks,2024-06-20 01:39:34.852000000,Barman-000002
1052,Review drinks,2024-06-20 01:59:18.630000000,Waiter-000005
1052,Prepare main course,2024-06-24 18:07:12.342000000,Cook-000002
1052,Signal food complete,2024-06-26 00:51:06.886000000,Cook-000002
1052,Food delivery,2024-06-26 01:00:08.699000000,Cook helper-000001
