Case,Activity,Timestamp,Resource
1033,Perform checks,2023-11-29 11:20:19.698000000,Clerk-000001
1033,Make decision,2023-11-29 11:31:35.414000000,Manager-000002
1033,notify reject,2023-11-29 11:36:55.816000000,Manager-000005
1033,time out,2023-11-29 11:41:00.853000000,
1034,Check for completeness,2023-11-29 11:49:03.233000000,Clerk-000002
1034,Request info,2023-11-29 11:54:21.925000000,Manager-000001
1034,info received,2023-11-29 12:15:15.503000000,
1034,Check for completeness,2023-11-29 12:15:25.503000000,Clerk-000003
1034,Request info,2023-11-29 12:22:01.341000000,Manager-000004
1034,info received,2023-11-29 12:27:09.571000000,
1034,Check for completeness,2023-11-29 12:27:19.571000000,Clerk-000005
1034,Request info,2023-11-29 12:45:56.585000000,Manager-000006
1034,info received,2023-11-29 12:47:24.450000000,
1034,Check for completeness,2023-11-29 12:47:34.450000000,Clerk-000003
1034,Request info,2023-11-29 12:49:17.825000000,Manager-000001
1034,info received,2023-11-29 12:56:57.544000000,
1034,Check for completeness,2023-11-29 12:57:07.544000000,Clerk-000006
1034,Request info,2023-11-29 13:32:57.909000000,Manager-000004
1034,info received,2023-11-29 13:50:55.583000000,
1034,Check for completeness,2023-11-29 13:51:05.583000000,Clerk-000006
1034,Perform checks,2023-11-29 13:51:17.483000000,Clerk-000002
1034,Make decision,2023-11-29 14:08:33.400000000,Manager-000005
1034,Notify accept,2023-11-29 14:11:13.639000000,Manager-000002
1034,Deliver card,2023-11-29 14:14:11.071000000,Manager-000004
1035,Check for completeness,2023-11-29 12:20:06.443000000,Clerk-000006
1035,Request info,2023-11-29 12:23:21.548000000,Manager-000002
1035,info received,2023-11-29 12:23:21.548000000,
1035,Check for completeness,2023-11-29 12:23:21.548000000,Clerk-000002
1035,Request info,2023-11-29 12:23:21.548000000,Manager-000003
1035,info received,2023-11-29 13:15:54.691000000,
1035,Check for completeness,2023-11-29 13:16:04.691000000,Clerk-000004
1035,Perform checks,2023-11-29 14:03:17.861000000,Clerk-000005
1035,Make decision,2023-11-29 14:17:56.387000000,Manager-000006
1035,Notify accept,2023-11-29 14:20:35.265000000,Manager-000005
1035,Deliver card,2023-11-29 14:21:10.554000000,Manager-000002
1036,Check For cOmpleTeness,2023-11-29 12:21:44.530000000,Clerk-000004
1036,Request info,2023-11-29 12:23:43.959000000,Manager-000005
1036,info received,2023-11-29 12:26:46.501000000,
1036,Check for completeness,2023-11-29 12:26:56.501000000,Clerk-000001
1036,Request info,2023-11-29 13:07:30.291000000,Manager-000005
1036,info received,2023-11-29 13:30:16.369000000,
1036,Check for completeness,2023-11-29 13:30:26.369000000,Clerk-000005
1036,Perform checks,2023-11-29 13:49:17.638000000,Clerk-000001
1036,Make decision,2023-11-29 13:52:33.050000000,Manager-000006
1036,notify reject,2023-11-29 13:59:57.284000000,Manager-000003
1036,review request received,2023-11-29 14:44:59.019000000,
1036,Check for completeness,2023-11-29 14:45:09.019000000,Clerk-000001
1036,Request info,2023-11-29 15:06:13.335000000,Manager-000003
1036,info recevied,2023-11-29 15:23:13.785000000,
1036,Check for completeness,2023-11-29 15:23:23.785000000,Clerk-000005
1036,Perform checks,2023-11-29 15:29:17.428000000,Clerk-000002
1036,Make Udecision,2023-11-29 15:32:02.452000000,Manager-000003
1036,Notify accept,2023-11-29 15:43:22.129000000,Manager-000001
1036,Delier card,2023-11-29 15:46:38.299000000,Manager-000006
1037,Check for completeness,2023-11-29 13:31:32.476000000,Clerk-000002
1037,Request info,2023-11-29 13:39:17.731000000,Manager-000002
1037,info received,2023-11-29 13:42:17.217000000,
1037,validate completeness,2023-11-29 13:42:27.217000000,Clerk-000003
1037,Request info,2023-11-29 13:53:40.385000000,Manager-000001
1037,info received-725>nan,2023-11-29 14:18:58.869000000,
1037,Check for completeness,2023-11-29 14:19:08.869000000,Clerk-000006
1037,carry out checks,2023-11-29 14:19:08.869000000,Clerk-000003
1037,Make decision,2023-11-29 14:19:08.869000000,Manager-000006
1037,Notify accept,2023-11-29 14:19:08.869000000,Manager-000002
1037,Deliver card,2023-11-29 14:54:39.336000000,Manager-000006
1038,Check for completeness,2023-11-29 14:20:09.225000000,Clerk-000001
1038,Request info,2023-11-29 14:21:46.186000000,Manager-000001
1038,Request info_1,2023-11-29 14:21:47.225977735,Manager-000001
1038,Request info_2,2023-11-29 14:21:48.276640209,Manager-000001
1038,info received,2023-11-29 14:23:47.144000000,
1038,Check for completeness,2023-11-29 14:23:57.144000000,Clerk-000004
1038,Perform checks,2023-11-29 14:54:27.408000000,Clerk-000006
1038,Mzke decision,2023-11-29 15:08:48.831000000,Manager-000004
1038,notify reject,2023-11-29 15:26:46.595000000,Manager-000006
1038,review request received,2023-11-29 15:37:11.486000000,
1038,Check for ompleteness,2023-11-29 15:37:21.486000000,Clerk-000003
1038,Request info,2023-11-29 15:49:59.141000000,Manager-000002
1038,info received,2023-11-29 16:19:11.372000000,
1038,Check for completeness,2023-11-29 16:19:21.372000000,Clerk-000001
1038,Request info,2023-11-29 16:21:38.536000000,Manager-000001
1038,info received,2023-11-29 16:31:15.379000000,
1038,Check for completeness,2023-11-29 16:31:25.379000000,Clerk-000005
1038,Perform checks,2023-11-29 16:34:29.112000000,Clerk-000002
1038,Make decision,2023-11-29 16:50:35.750000000,Manager-000002
1038,notify reject,2023-11-29 17:25:33.373000000,Manager-000001
1038,time out,2023-11-29 17:38:59.637000000,
1039,Check for completeness,2023-11-29 14:26:17.067000000,Clerk-000002
1039,Request info,2023-11-29 14:31:56.028000000,Manager-000005
1039,info received,2023-11-29 14:41:45.056000000,
1039,Check for completeness,2023-11-29 14:41:55.056000000,Clerk-000006
1039,Perform checks,2023-11-29 14:45:57.828000000,Clerk-000003
1039,Make decision,2023-11-29 14:52:16.257000000,Manager-000005
1039,Notify accept,2023-11-29 15:14:43.931000000,Manager-000002
1039,Deliver card,2023-11-29 15:37:18.878000000,Manager-000004
104,Check for completeness,2023-10-04 23:05:03.426000000,Clerk-000004
104,Request info,2023-10-04 23:16:08.407000000,Manager-000003
104,info received,2023-10-04 23:20:57.214000000,
104,Check for completeness,2023-10-04 23:21:07.214000000,Clerk-000006
104,Request info,2023-10-04 23:47:27.306000000,Manager-000005
104,info received,2023-10-04 23:52:07.092000000,
104,Check for completeness,2023-10-04 23:52:17.092000000,Clerk-000001
104,Request info,2023-10-05 00:05:10.482000000,Manager-000005
104,info received,2023-10-05 00:07:04.224000000,
104,Check for completeness,2023-10-05 00:07:14.224000000,Clerk-000004
104,Request info,2023-10-05 00:13:57.881000000,Manager-000001
104,info received,2023-10-05 00:24:29.337000000,
104,Check for completeness,2023-10-05 00:24:39.337000000,Clerk-000001
104,Perform checks,2023-10-05 00:35:17.775000000,Clerk-000006
104,Make decision,2023-10-05 00:38:29.645000000,Manager-000004
104,notify reject,2023-10-05 00:55:26.352000000,Manager-000003
104,time out,2023-10-05 00:56:47.171000000,
1040,Check for completeness,2023-11-29 14:39:45.250000000,Clerk-000005
1040,Perform checks,2023-11-29 14:46:19.092000000,Clerk-000002
1040,Make decision,2023-11-29 14:47:44.220000000,Manager-000001
1040,Notify accept,2023-11-29 15:29:31.081000000,Manager-000005
1040,Deliver card,2023-11-29 16:04:02.451000000,Manager-000004
1041,Check for completeness,2023-11-29 16:18:03.851000000,Clerk-000004
1041,Request info,2023-11-29 16:21:00.938000000,Manager-000003
1041,info received,2023-11-29 16:22:41.099000000,
1041,Check for completeness,2023-11-29 16:22:51.099000000,Clerk-000006
1041,Request info,2023-11-29 16:31:47.546000000,Manager-000005
1041,info received,2023-11-29 16:35:23.910000000,
1041,Check for completeness,2023-11-29 16:35:33.910000000,Clerk-000003
1041,Perform checks,2023-11-29 16:35:37.659000000,Clerk-000004
1041,Make decision,2023-11-29 16:35:50.549000000,Manager-000006
1041,notify reject,2023-11-29 16:36:02.398000000,Manager-000004
1041,time out,2023-11-29 16:41:04.172000000,
1042,Check for completeness,2023-11-29 17:09:06.797000000,Clerk-000001
1042,Perform checks,2023-11-29 17:11:07.436000000,Clerk-000006
1042,Make decision,2023-11-29 17:11:12.631000000,Manager-000003
1042,notify reject,2023-11-29 17:26:06.045000000,Manager-000005
1042,time out,2023-11-29 17:28:21.954000000,
1043,Check for completeness,2023-11-29 17:40:06.508000000,Clerk-000005
1043,Request info,2023-11-29 17:48:45.764000000,Manager-000006
1043,info received,2023-11-29 17:51:08.746000000,
1043,Check for completeness,2023-11-29 17:51:18.746000000,Clerk-000003
1043,Perform checks,2023-11-29 18:06:59.284000000,Clerk-000004
1043,Make decision,2023-11-29 18:20:33.782000000,Manager-000004
1043,Make decision_1,2023-11-29 18:20:35.424268118,Manager-000004
1043,Make decision_2,2023-11-29 18:20:36.789010381,Manager-000004
1043,Notify accept,2023-11-29 18:23:46.312000000,Manager-000002
1043,Deliver card,2023-11-29 18:23:56.524000000,Manager-000003
1044,Check for completeness,2023-11-29 19:42:31.231000000,Clerk-000002
1044,Request info,2023-11-29 19:46:47.778000000,Manager-000005
1044,info received,2023-11-29 20:06:38.228000000,
1044,Check for completeness,2023-11-29 20:06:48.228000000,Clerk-000001
1044,Request info,2023-11-29 20:23:11.214000000,Manager-000001
1044,info received,2023-11-29 20:50:13.907000000,
1044,Check for completeness,2023-11-29 20:50:23.907000000,Clerk-000002
1044,Request info,2023-11-29 21:12:07.977000000,Manager-000005
1044,info received,2023-11-29 21:19:00.401000000,
1044,Check for completeness,2023-11-29 21:19:10.401000000,Clerk-000001
1044,Request info,2023-11-29 21:28:27.479000000,Manager-000006
1044,info received,2023-11-29 21:30:19.666000000,
1044,Check for completeness,2023-11-29 21:30:29.666000000,Clerk-000004
1044,Perform checks,2023-11-29 21:42:51.822000000,Clerk-000002
1044,Make decision,2023-11-29 21:49:42.555000000,Manager-000002
1044,Notify accept,2023-11-29 22:05:22.722000000,Manager-000006
1044,Deliver card,2023-11-29 22:22:42.581000000,Manager-000004
1045,Check for completeness,2023-11-29 20:13:23.490000000,Clerk-000006
1045,Request info,2023-11-29 20:28:07.009000000,Manager-000006
1045,info received,2023-11-29 20:45:38.435000000,
1045,Check for completeness,2023-11-29 20:45:48.435000000,Clerk-000004
1045,Request info,2023-11-29 20:58:28.446000000,Manager-000002
1045,info received,2023-11-29 21:18:26.659000000,
1045,Check for completeness,2023-11-29 21:18:36.659000000,Clerk-000005
1045,Request info,2023-11-29 21:38:56.578000000,Manager-000001
1045,info received,2023-11-29 21:42:59.102000000,
1045,Check for completeness,2023-11-29 21:43:09.102000000,Clerk-000006
1045,Request info,2023-11-29 22:02:40.283000000,Manager-000005
1045,info received,2023-11-29 22:15:31.683000000,
1045,Check for completeness,2023-11-29 22:15:41.683000000,Clerk-000001
1045,Perform checks,2023-11-29 22:27:34.775000000,Clerk-000005
1045,Make decision,2023-11-29 22:33:05.458000000,Manager-000001
1045,notify reject,2023-11-29 22:46:58.549000000,Manager-000003
1045,time out,2023-11-29 22:54:38.100000000,
1046,Check for completeness,2023-11-29 20:19:23.548000000,Clerk-000005
1046,Perform checks,2023-11-29 20:20:32.292000000,Clerk-000003
1046,Make decision,2023-11-29 20:29:59.982000000,Manager-000004
1046,notify reject,2023-11-29 21:05:14.729000000,Manager-000003
1046,time out,2023-11-29 21:08:51.020000000,
1047,Verification process,2023-11-29 21:21:03.399000000,Clerk-000006
1047,Verification process,2023-11-29 21:21:48.554000000,Clerk-000003
1047,make decision,2023-11-29 21:39:20.750000000,Manager-000004
1047,gotify reject,2023-11-29 21:41:31.498000000,Manager-000003
1047,operation timeout,2023-11-29 21:56:35.014000000,
1048,Check for completeness,2023-11-30 00:05:42.631000000,Clerk-000003
1048,Request info,2023-11-30 00:07:55.704000000,Manager-000002
1048,info received,2023-11-30 00:18:24.768000000,
1048,Check for completeness,2023-11-30 00:18:34.768000000,Clerk-000004
1048,Perform checks,2023-11-30 00:20:36.232000000,Clerk-000002
1048,Make decision,2023-11-30 00:23:58.847000000,Manager-000005
1048,notify reject,2023-11-30 00:45:23.165000000,Manager-000006
1048,review request received,2023-11-30 00:45:51.565000000,
1048,Check for completeness,2023-11-30 00:46:01.565000000,Clerk-000006
1048,Perform checks,2023-11-30 00:56:58.489000000,Clerk-000001
1048,Make decision,2023-11-30 01:00:09.816000000,Manager-000004
1048,Notify accept,2023-11-30 01:05:39.720000000,Manager-000001
1048,Deliver card,2023-11-30 01:10:10.889000000,Manager-000003
1049,Check for completeness,2023-11-30 02:01:44.480000000,Clerk-000005
1049,Perform checks,2023-11-30 02:13:20.478000000,Clerk-000003
1049,Make decision,2023-11-30 02:18:25.406000000,Manager-000002
1049,notify reject,2023-11-30 02:18:44.327000000,Manager-000005
1049,time out,2023-11-30 02:23:34.243000000,
105,Check for completeness,2023-10-04 23:12:10.570000000,Clerk-000003
105,Request info,2023-10-04 23:18:25.602000000,Manager-000005
105,info received,2023-10-04 23:23:34.112000000,
105,Check for completeness,2023-10-04 23:23:44.112000000,Clerk-000001
105,Request info,2023-10-04 23:42:04.423000000,Manager-000002
105,info received,2023-10-04 23:53:09.190000000,
105,Check for completeness,2023-10-04 23:53:19.190000000,Clerk-000005
105,Request info,2023-10-04 23:58:01.197000000,Manager-000003
105,info received,2023-10-05 00:10:01.643000000,
105,Check for completeness,2023-10-05 00:10:11.643000000,Clerk-000005
105,Request info,2023-10-05 00:12:02.803000000,Manager-000001
105,info received,2023-10-05 00:12:20.949000000,
105,Check for completeness,2023-10-05 00:12:30.949000000,Clerk-000001
105,Perform checks,2023-10-05 00:15:37.894000000,Clerk-000002
105,Make decision,2023-10-05 00:22:50.443000000,Manager-000006
105,Notify accept,2023-10-05 00:27:00.323000000,Manager-000002
105,Deliver card,2023-10-05 00:34:26.856000000,Manager-000005
1050,Check for completeness,2023-11-30 02:26:17.131000000,Clerk-000004
1050,Perform checks,2023-11-30 02:36:26.868000000,Clerk-000002
1050,Make decision,2023-11-30 02:41:47.045000000,Manager-000006
1050,Notify accept,2023-11-30 03:22:31.285000000,Manager-000004
1050,Deliver card,2023-11-30 03:31:27.878000000,Manager-000001
1051,Check for completeness,2023-11-30 03:47:45.014000000,Clerk-000006
1051,Perform checks,2023-11-30 03:52:25.497000000,Clerk-000001
1051,Make decision,2023-11-30 04:03:29.724000000,Manager-000003
1051,notify reject,2023-11-30 04:22:34.850000000,Manager-000002
1051,review request received,2023-11-30 04:23:49.746000000,
1051,Check for completeness,2023-11-30 04:23:59.746000000,Clerk-000005
1051,Perform checks,2023-11-30 04:33:28.964000000,Clerk-000003
1051,Make decision,2023-11-30 04:50:23.905000000,Manager-000005
1051,Notify accept,2023-11-30 04:54:49.002000000,Manager-000006
1051,Deliver card,2023-11-30 05:11:16.344000000,Manager-000003
1052,Check for completeness,2023-11-30 04:54:19.053000000,Clerk-000004
1052,Perform checks,2023-11-30 04:59:43.817000000,Clerk-000002
1052,Make decision,2023-11-30 05:00:30.375000000,Manager-000004
1052,notify reject,2023-11-30 05:01:13.886000000,Manager-000001
1052,review request obtained,2023-11-30 05:10:37.537000000,
1052,Verification process,2023-11-30 05:10:47.537000000,Clerk-000006
1052,Verification process,2023-11-30 05:11:46.319000000,Clerk-000001
1052,Make decision,2023-11-30 05:23:51.890000000,Manager-000002
1052,send rejection notice,2023-11-30 05:26:13.585000000,Manager-000005
1052,review request received,2023-11-30 05:27:17.805000000,
1052,Check for completeness,2023-11-30 05:27:27.805000000,Clerk-000005
1052,Perform checks,2023-11-30 05:30:43.146000000,Clerk-000003
1052,Make decision,2023-11-30 05:33:50.816000000,Manager-000004
1052,Notify accept,2023-11-30 05:43:39.403000000,Manager-000001
1052,Deliver card,2023-11-30 05:58:08.165000000,Manager-000006
1053,Check for completeness,2023-11-30 07:23:31.285000000,Clerk-000004
1053,carry out checks,2023-11-30 07:23:31.285000000,Clerk-000001
1053,Make decision,2023-11-30 07:23:31.285000000,Manager-000004
1053,Notify accept-_20231130,2023-11-30 08:28:44.000000000,Manager-000001
1053,Deliver card>RBaS:Manager-000006,2023-11-30 08:35:28.719000000,Manager-000006
1054,Check for completeness>_20231130,2023-11-30 07:45:45.554000000,Clerk-000002
1054,Perform chelcks,2023-11-30 07:47:27.663000000,Clerk-000006
1054,Make decision:.20231130,2023-11-30 07:47:41.088000000,Manager-000003
1054,Notify accept,2023-11-30 07:53:29.873000000,Manager-000002
1054,dispatch card,2023-11-30 08:02:43.598000000,Manager-000005
1055,Check for completeness,2023-11-30 11:06:59.416000000,Clerk-000005
1055,Request info,2023-11-30 11:11:23.278000000,Manager-000003
1055,info received,2023-11-30 11:14:43.199000000,
1055,Check for completeness,2023-11-30 11:14:53.199000000,Clerk-000003
1055,Perform checks,2023-11-30 11:16:56.594000000,Clerk-000002
1055,Make decision,2023-11-30 11:20:30.361000000,Manager-000002
1055,Notify accept,2023-11-30 11:20:40.769000000,Manager-000005
1055,Deliver card,2023-11-30 11:24:26.856000000,Manager-000004
1056,Check for completeness,2023-11-30 11:41:39.471000000,Clerk-000006
1056,Perform checks,2023-11-30 11:54:47.799000000,Clerk-000004
1056,Make decision,2023-11-30 12:09:59.601000000,Manager-000001
