Case,Activity,Timestamp,Resource,error_detected,detected_error_types
1031,Check for completeness,2023-11-29 08:12:57.905000000,Clerk-000005,False,
1031,Request info,2023-11-29 08:27:23.286000000,Manager-000006,False,
1031,info received,2023-11-29 08:47:33.636000000,,False,
1031,Check for completeness,2023-11-29 08:47:43.636000000,Clerk-000006,False,
1031,Request info,2023-11-29 08:50:13.432000000,Manager-000004,False,
1031,info received,2023-11-29 08:50:55.313000000,,False,
1031,Check for completeness,2023-11-29 08:51:05.313000000,Clerk-000004,False,
1031,Request info,2023-11-29 08:57:18.651000000,Manager-000001,False,
1031,info received,2023-11-29 09:39:23.637000000,,False,
1031,Check for completeness,2023-11-29 09:39:33.637000000,Clerk-000006,False,
1031,Request info,2023-11-29 09:44:59.685000000,Manager-000002,False,
1031,info received,2023-11-29 09:48:39.083000000,,False,
1031,Check for completeness,2023-11-29 09:48:49.083000000,Clerk-000001,False,
1031,Request info,2023-11-29 09:58:08.118000000,Manager-000005,False,
1031,info received,2023-11-29 09:58:46.134000000,,False,
1031,Check for completeness,2023-11-29 09:58:56.134000000,Clerk-000005,False,
1031,Perform checks,2023-11-29 10:00:30.718000000,Clerk-000002,False,
1031,Make decision,2023-11-29 10:02:11.129000000,Manager-000006,False,
1031,Notify accept,2023-11-29 10:22:04.764000000,Manager-000004,True,synonymous
1031,Deliver card,2023-11-29 10:26:21.408000000,Manager-000002,False,
1032,Check for completeness,2023-11-29 09:18:56.262000000,Clerk-000005,False,
1032,Perform checks,2023-11-29 09:26:28.992000000,Clerk-000003,False,
1032,Make decision,2023-11-29 09:33:54.216000000,Manager-000004,False,
1032,notify reject,2023-11-29 09:40:36.355000000,Manager-000003,False,
1032,review request received,2023-11-29 09:45:05.465000000,,False,
1032,Check for completeness,2023-11-29 09:45:15.465000000,Clerk-000004,False,
1032,Request info,2023-11-29 10:08:41.041000000,Manager-000001,False,
1032,info received,2023-11-29 10:12:43.884000000,,False,
1032,Check for completeness,2023-11-29 10:12:53.884000000,Clerk-000003,False,
1032,Request info,2023-11-29 10:23:09.705000000,Manager-000003,False,
1032,info received,2023-11-29 10:25:33.564000000,,False,
1032,Check for completeness,2023-11-29 10:25:43.564000000,Clerk-000006,False,
1032,Request info,2023-11-29 10:27:57.838000000,Manager-000005,False,
1032,info received,2023-11-29 10:33:14.102000000,,False,
1032,Check for completeness,2023-11-29 10:33:24.102000000,Clerk-000005,False,
1032,Perform checks,2023-11-29 10:38:47.989000000,Clerk-000002,False,
1032,Make decision,2023-11-29 10:44:16.157000000,Manager-000006,False,
1032,notify reject,2023-11-29 10:49:03.076000000,Manager-000003,False,
1032,review request received,2023-11-29 10:50:21.726000000,,False,
1032,Check for completeness,2023-11-29 10:50:31.726000000,Clerk-000004,False,
1032,Perform checks,2023-11-29 11:25:46.395000000,Clerk-000005,False,
1032,Make decision,2023-11-29 11:43:28.640000000,Manager-000006,False,
1032,notify reject,2023-11-29 11:44:24.303000000,Manager-000003,False,
1032,time out,2023-11-29 11:48:11.260000000,,False,
1033,Check for completeness,2023-11-29 10:26:53.059000000,Clerk-000001,False,
1033,Request info,2023-11-29 10:31:26.111000000,Manager-000001,False,
1033,info received_62yyykq:nan,2023-11-29 10:53:14.166000000,,True,polluted|distorted|synonymous
1033,Check for compelteness,2023-11-29 10:53:24.166000000,Clerk-000003,True,distorted
1033,Request info-490>Manager-000004,2023-11-29 11:05:56.217000000,Manager-000004,True,polluted|distorted|synonymous
1033,info received,2023-11-29 11:07:09.172000000,,False,
1033,Check for completeness,2023-11-29 11:07:19.172000000,Clerk-000006,False,
1033,Perform checks,2023-11-29 11:20:19.698000000,Clerk-000001,False,
1033,Make decision,2023-11-29 11:31:35.414000000,Manager-000002,False,
1033,notify reject,2023-11-29 11:36:55.816000000,Manager-000005,False,
1033,time out,2023-11-29 11:41:00.853000000,,False,
1034,Check for completeness,2023-11-29 11:49:03.233000000,Clerk-000002,False,
1034,Request info,2023-11-29 11:54:21.925000000,Manager-000001,False,
1034,info received,2023-11-29 12:15:15.503000000,,False,
1034,Check for completeness,2023-11-29 12:15:25.503000000,Clerk-000003,False,
1034,Request info,2023-11-29 12:22:01.341000000,Manager-000004,False,
1034,info received,2023-11-29 12:27:09.571000000,,False,
1034,Check for completeness,2023-11-29 12:27:19.571000000,Clerk-000005,False,
1034,Request info,2023-11-29 12:45:56.585000000,Manager-000006,False,
1034,info received,2023-11-29 12:47:24.450000000,,False,
1034,Check for completeness,2023-11-29 12:47:34.450000000,Clerk-000003,False,
1034,Request info,2023-11-29 12:49:17.825000000,Manager-000001,False,
1034,info received,2023-11-29 12:56:57.544000000,,False,
1034,Check for completeness,2023-11-29 12:57:07.544000000,Clerk-000006,False,
1034,Request info,2023-11-29 13:32:57.909000000,Manager-000004,False,
1034,info received,2023-11-29 13:50:55.583000000,,False,
1034,Check for completeness,2023-11-29 13:51:05.583000000,Clerk-000006,False,
1034,Perform checks,2023-11-29 13:51:17.483000000,Clerk-000002,False,
1034,Make decision,2023-11-29 14:08:33.400000000,Manager-000005,False,
1034,Notify accept,2023-11-29 14:11:13.639000000,Manager-000002,True,synonymous
1034,Deliver card,2023-11-29 14:14:11.071000000,Manager-000004,False,
1035,Check for completeness,2023-11-29 12:20:06.443000000,Clerk-000006,False,
1035,Request info,2023-11-29 12:23:21.548000000,Manager-000002,True,form-based
1035,info received,2023-11-29 12:23:21.548000000,,True,form-based
1035,Check for completeness,2023-11-29 12:23:21.548000000,Clerk-000002,True,form-based
1035,Request info,2023-11-29 12:23:21.548000000,Manager-000003,True,form-based
1035,info received,2023-11-29 13:15:54.691000000,,False,
1035,Check for completeness,2023-11-29 13:16:04.691000000,Clerk-000004,False,
1035,Perform checks,2023-11-29 14:03:17.861000000,Clerk-000005,False,
1035,Make decision,2023-11-29 14:17:56.387000000,Manager-000006,False,
1035,Notify accept,2023-11-29 14:20:35.265000000,Manager-000005,True,synonymous
1035,Deliver card,2023-11-29 14:21:10.554000000,Manager-000002,False,
1036,Check For cOmpleTeness,2023-11-29 12:21:44.530000000,Clerk-000004,True,synonymous
1036,Request info,2023-11-29 12:23:43.959000000,Manager-000005,False,
1036,info received,2023-11-29 12:26:46.501000000,,False,
1036,Check for completeness,2023-11-29 12:26:56.501000000,Clerk-000001,False,
1036,Request info,2023-11-29 13:07:30.291000000,Manager-000005,False,
1036,info received,2023-11-29 13:30:16.369000000,,False,
1036,Check for completeness,2023-11-29 13:30:26.369000000,Clerk-000005,False,
1036,Perform checks,2023-11-29 13:49:17.638000000,Clerk-000001,False,
1036,Make decision,2023-11-29 13:52:33.050000000,Manager-000006,False,
1036,notify reject,2023-11-29 13:59:57.284000000,Manager-000003,False,
1036,review request received,2023-11-29 14:44:59.019000000,,False,
1036,Check for completeness,2023-11-29 14:45:09.019000000,Clerk-000001,False,
1036,Request info,2023-11-29 15:06:13.335000000,Manager-000003,False,
1036,info recevied,2023-11-29 15:23:13.785000000,,True,synonymous
1036,Check for completeness,2023-11-29 15:23:23.785000000,Clerk-000005,False,
1036,Perform checks,2023-11-29 15:29:17.428000000,Clerk-000002,False,
1036,Make Udecision,2023-11-29 15:32:02.452000000,Manager-000003,True,distorted
1036,Notify accept,2023-11-29 15:43:22.129000000,Manager-000001,True,synonymous
1036,Delier card,2023-11-29 15:46:38.299000000,Manager-000006,True,distorted|synonymous
1037,Check for completeness,2023-11-29 13:31:32.476000000,Clerk-000002,False,
1037,Request info,2023-11-29 13:39:17.731000000,Manager-000002,True,homonymous
1037,info received,2023-11-29 13:42:17.217000000,,False,
1037,validate completeness,2023-11-29 13:42:27.217000000,Clerk-000003,True,synonymous
1037,Request info,2023-11-29 13:53:40.385000000,Manager-000001,True,homonymous
1037,info received-725>nan,2023-11-29 14:18:58.869000000,,True,synonymous
1037,Check for completeness,2023-11-29 14:19:08.869000000,Clerk-000006,True,form-based
1037,carry out checks,2023-11-29 14:19:08.869000000,Clerk-000003,True,form-based|synonymous
1037,Make decision,2023-11-29 14:19:08.869000000,Manager-000006,True,form-based
1037,Notify accept,2023-11-29 14:19:08.869000000,Manager-000002,True,form-based|synonymous
1037,Deliver card,2023-11-29 14:54:39.336000000,Manager-000006,False,
1038,Check for completeness,2023-11-29 14:20:09.225000000,Clerk-000001,False,
1038,Request info,2023-11-29 14:21:46.186000000,Manager-000001,True,collateral
1038,Request info_1,2023-11-29 14:21:47.225977735,Manager-000001,True,distorted|collateral
1038,Request info_2,2023-11-29 14:21:48.276640209,Manager-000001,True,distorted|synonymous|collateral
1038,info received,2023-11-29 14:23:47.144000000,,False,
1038,Check for completeness,2023-11-29 14:23:57.144000000,Clerk-000004,False,
1038,Perform checks,2023-11-29 14:54:27.408000000,Clerk-000006,False,
1038,Mzke decision,2023-11-29 15:08:48.831000000,Manager-000004,True,distorted
1038,notify reject,2023-11-29 15:26:46.595000000,Manager-000006,True,homonymous
1038,review request received,2023-11-29 15:37:11.486000000,,False,
1038,Check for ompleteness,2023-11-29 15:37:21.486000000,Clerk-000003,True,distorted
1038,Request info,2023-11-29 15:49:59.141000000,Manager-000002,False,
1038,info received,2023-11-29 16:19:11.372000000,,False,
1038,Check for completeness,2023-11-29 16:19:21.372000000,Clerk-000001,False,
1038,Request info,2023-11-29 16:21:38.536000000,Manager-000001,False,
1038,info received,2023-11-29 16:31:15.379000000,,False,
1038,Check for completeness,2023-11-29 16:31:25.379000000,Clerk-000005,False,
1038,Perform checks,2023-11-29 16:34:29.112000000,Clerk-000002,False,
1038,Make decision,2023-11-29 16:50:35.750000000,Manager-000002,False,
1038,notify reject,2023-11-29 17:25:33.373000000,Manager-000001,True,homonymous
1038,time out,2023-11-29 17:38:59.637000000,,False,
1039,Check for completeness,2023-11-29 14:26:17.067000000,Clerk-000002,False,
1039,Request info,2023-11-29 14:31:56.028000000,Manager-000005,False,
1039,info received,2023-11-29 14:41:45.056000000,,False,
1039,Check for completeness,2023-11-29 14:41:55.056000000,Clerk-000006,False,
1039,Perform checks,2023-11-29 14:45:57.828000000,Clerk-000003,False,
1039,Make decision,2023-11-29 14:52:16.257000000,Manager-000005,False,
1039,Notify accept,2023-11-29 15:14:43.931000000,Manager-000002,True,synonymous
1039,Deliver card,2023-11-29 15:37:18.878000000,Manager-000004,False,
104,Check for completeness,2023-10-04 23:05:03.426000000,Clerk-000004,False,
104,Request info,2023-10-04 23:16:08.407000000,Manager-000003,False,
104,info received,2023-10-04 23:20:57.214000000,,False,
104,Check for completeness,2023-10-04 23:21:07.214000000,Clerk-000006,False,
104,Request info,2023-10-04 23:47:27.306000000,Manager-000005,False,
104,info received,2023-10-04 23:52:07.092000000,,False,
104,Check for completeness,2023-10-04 23:52:17.092000000,Clerk-000001,False,
104,Request info,2023-10-05 00:05:10.482000000,Manager-000005,False,
104,info received,2023-10-05 00:07:04.224000000,,False,
104,Check for completeness,2023-10-05 00:07:14.224000000,Clerk-000004,False,
104,Request info,2023-10-05 00:13:57.881000000,Manager-000001,False,
104,info received,2023-10-05 00:24:29.337000000,,False,
104,Check for completeness,2023-10-05 00:24:39.337000000,Clerk-000001,False,
104,Perform checks,2023-10-05 00:35:17.775000000,Clerk-000006,False,
104,Make decision,2023-10-05 00:38:29.645000000,Manager-000004,False,
104,notify reject,2023-10-05 00:55:26.352000000,Manager-000003,False,
104,time out,2023-10-05 00:56:47.171000000,,False,
1040,Check for completeness,2023-11-29 14:39:45.250000000,Clerk-000005,False,
1040,Perform checks,2023-11-29 14:46:19.092000000,Clerk-000002,False,
1040,Make decision,2023-11-29 14:47:44.220000000,Manager-000001,False,
1040,Notify accept,2023-11-29 15:29:31.081000000,Manager-000005,True,synonymous
1040,Deliver card,2023-11-29 16:04:02.451000000,Manager-000004,False,
1041,Check for completeness,2023-11-29 16:18:03.851000000,Clerk-000004,False,
1041,Request info,2023-11-29 16:21:00.938000000,Manager-000003,False,
1041,info received,2023-11-29 16:22:41.099000000,,False,
1041,Check for completeness,2023-11-29 16:22:51.099000000,Clerk-000006,False,
1041,Request info,2023-11-29 16:31:47.546000000,Manager-000005,False,
1041,info received,2023-11-29 16:35:23.910000000,,False,
1041,Check for completeness,2023-11-29 16:35:33.910000000,Clerk-000003,False,
1041,Perform checks,2023-11-29 16:35:37.659000000,Clerk-000004,False,
1041,Make decision,2023-11-29 16:35:50.549000000,Manager-000006,False,
1041,notify reject,2023-11-29 16:36:02.398000000,Manager-000004,False,
1041,time out,2023-11-29 16:41:04.172000000,,False,
1042,Check for completeness,2023-11-29 17:09:06.797000000,Clerk-000001,False,
1042,Perform checks,2023-11-29 17:11:07.436000000,Clerk-000006,False,
1042,Make decision,2023-11-29 17:11:12.631000000,Manager-000003,False,
1042,notify reject,2023-11-29 17:26:06.045000000,Manager-000005,False,
1042,time out,2023-11-29 17:28:21.954000000,,False,
1043,Check for completeness,2023-11-29 17:40:06.508000000,Clerk-000005,False,
1043,Request info,2023-11-29 17:48:45.764000000,Manager-000006,False,
1043,info received,2023-11-29 17:51:08.746000000,,False,
1043,Check for completeness,2023-11-29 17:51:18.746000000,Clerk-000003,False,
1043,Perform checks,2023-11-29 18:06:59.284000000,Clerk-000004,False,
1043,Make decision,2023-11-29 18:20:33.782000000,Manager-000004,True,collateral
1043,Make decision_1,2023-11-29 18:20:35.424268118,Manager-000004,True,distorted|synonymous|collateral
1043,Make decision_2,2023-11-29 18:20:36.789010381,Manager-000004,True,distorted|synonymous|collateral
1043,Notify accept,2023-11-29 18:23:46.312000000,Manager-000002,True,synonymous
1043,Deliver card,2023-11-29 18:23:56.524000000,Manager-000003,False,
1044,Check for completeness,2023-11-29 19:42:31.231000000,Clerk-000002,False,
1044,Request info,2023-11-29 19:46:47.778000000,Manager-000005,False,
1044,info received,2023-11-29 20:06:38.228000000,,False,
1044,Check for completeness,2023-11-29 20:06:48.228000000,Clerk-000001,False,
1044,Request info,2023-11-29 20:23:11.214000000,Manager-000001,False,
1044,info received,2023-11-29 20:50:13.907000000,,False,
1044,Check for completeness,2023-11-29 20:50:23.907000000,Clerk-000002,False,
1044,Request info,2023-11-29 21:12:07.977000000,Manager-000005,False,
1044,info received,2023-11-29 21:19:00.401000000,,False,
1044,Check for completeness,2023-11-29 21:19:10.401000000,Clerk-000001,False,
1044,Request info,2023-11-29 21:28:27.479000000,Manager-000006,False,
1044,info received,2023-11-29 21:30:19.666000000,,False,
1044,Check for completeness,2023-11-29 21:30:29.666000000,Clerk-000004,False,
1044,Perform checks,2023-11-29 21:42:51.822000000,Clerk-000002,False,
1044,Make decision,2023-11-29 21:49:42.555000000,Manager-000002,False,
1044,Notify accept,2023-11-29 22:05:22.722000000,Manager-000006,True,synonymous
1044,Deliver card,2023-11-29 22:22:42.581000000,Manager-000004,False,
1045,Check for completeness,2023-11-29 20:13:23.490000000,Clerk-000006,False,
1045,Request info,2023-11-29 20:28:07.009000000,Manager-000006,False,
1045,info received,2023-11-29 20:45:38.435000000,,False,
1045,Check for completeness,2023-11-29 20:45:48.435000000,Clerk-000004,False,
1045,Request info,2023-11-29 20:58:28.446000000,Manager-000002,False,
1045,info received,2023-11-29 21:18:26.659000000,,False,
1045,Check for completeness,2023-11-29 21:18:36.659000000,Clerk-000005,False,
1045,Request info,2023-11-29 21:38:56.578000000,Manager-000001,False,
1045,info received,2023-11-29 21:42:59.102000000,,False,
1045,Check for completeness,2023-11-29 21:43:09.102000000,Clerk-000006,False,
1045,Request info,2023-11-29 22:02:40.283000000,Manager-000005,False,
1045,info received,2023-11-29 22:15:31.683000000,,False,
1045,Check for completeness,2023-11-29 22:15:41.683000000,Clerk-000001,False,
1045,Perform checks,2023-11-29 22:27:34.775000000,Clerk-000005,False,
1045,Make decision,2023-11-29 22:33:05.458000000,Manager-000001,False,
1045,notify reject,2023-11-29 22:46:58.549000000,Manager-000003,False,
1045,time out,2023-11-29 22:54:38.100000000,,False,
1046,Check for completeness,2023-11-29 20:19:23.548000000,Clerk-000005,False,
1046,Perform checks,2023-11-29 20:20:32.292000000,Clerk-000003,False,
1046,Make decision,2023-11-29 20:29:59.982000000,Manager-000004,False,
1046,notify reject,2023-11-29 21:05:14.729000000,Manager-000003,False,
1046,time out,2023-11-29 21:08:51.020000000,,False,
